Government Commerce College ,Gandhinagar,
Government Commerce College (K. K. Shashtri) ,Ahmadabad,
Government Commerce College,Gujarat,
Government Dental College ,Ahmadabad,
Government Physiotheraphy College ,Ahmadabad,
Government Physiotherapy College ,Dohad,
Government Prosthetic & Orthotic College ,Ahmadabad,
Government Science College ,Gandhinagar,
Government Science College,Gujarat,
Gujarat Arts and Commerce College,Gujarat,
Gujarat Arts & Science College ,Ahmadabad,
Gujarat Cancer & Research Institute ,Ahmadabad,
Gujarat Commerce College ,Ahmadabad,
GVM NURSING COLLEGE,Gujarat,
H. A. College of Commerce ,Ahmadabad,
H. B. Kapadia College of Education ,Ahmadabad,
Hillwoods Academy of Teacher Education (English Medium) ,Gandhinagar,
H. L. College of Commerce ,Ahmadabad,
H. M. Bhura B. Ed. College ,Panch Mahals,
I. D. Patel College of Education ,Ahmadabad,
I. M. Nanavati Law College ,Ahmadabad,
Institute for Plasma Research ,Gandhinagar,
Institute of Medical Post-graduate Studies & Research ,Ahmadabad,
International Centrer for Enterpreneurship & Carrer Development (ICECD) ,Ahmadabad,
I. V. Patel College of Commerce ,Kheda,
J. G. College of Commerce ,Ahmadabad,
J. G. College of Computer Application ,Ahmadabad,
J. G. College of Education ,Ahmadabad,
J. G. College of Education for Women (PG) ,Ahmadabad,
J. G. College of Education M. Ed. (P.G.) ,Ahmadabad,
J. G. College of Nursing ,Ahmadabad,
J. G. College of Physiotherapy ,Ahmadabad,
J. & J. College of Science ,Kheda,
J. K. Desai B.Ed. College ,Dohad,
J. N. Patel B. Ed. College ,Panch Mahals,
J. & R. B. Ed. College ,Dohad,
Kabir Vikas Mandal Dasa Sanchalit Arts College ,Dohad,
KALOL TALUKA KELAVNI MANDAL BBA COLLEGE ,Gandhinagar,
KAMESHWAR BBA COLLEGE,Gujarat,
Kameshwar M. Ed. College ,Ahmadabad,
Kapadia N. M. M. S. Arts & The S. N. S. B. Commerce College ,Vadodara,
Karnavati School of Dentistry ,Gandhinagar,
K. C. Sheth Arts College ,Kheda,
Kheda Arts and Commerce College ,Kheda,
K. K. M. College of Education ,Kheda,
K. K. Shah Jarodwala Maninagar Science College ,Ahmadabad,
K. K. Shashtri Goverment BBA College ,Ahmadabad,
K. K. Shashtri Goverment Science College ,Ahmadabad,
K. K. Shashtri Government Arts College ,Ahmadabad,
K. K. Shashtri Government BCA College ,Ahmadabad,
K. K. Shashtri Government Law College ,Ahmadabad,
K. M. Patel College of Education ,Ahmadabad,
K. R. Desai Arts & Commerce College ,Dohad,
K. S. School of Business Management ,Ahmadabad,
Late Monghiba C. Parmar Buniyadi Shikshan Mahavidyalay GBTC B. Ed. (Basic) College ,Vadodara,
LATE R P PATEL NURSING COLLEGE,Gujarat,
Law College ,Panch Mahals,
L. D. Arts College ,Ahmadabad,
Limkehda Arts College ,Dohad,
L. J. College of Computer Application ,Ahmadabad,
L. J. Institute of Business Administration ,Ahmadabad,
Lokmanya College of Computer Applications ,Ahmadabad,
LOKMANYA COLLEGE OF EDUCATION (FOR GIRLS) ,Ahmadabad,
LOKMANYA COLLEGE OF EDUCATION (M ED) ,Ahmadabad,
Lokmanya Commerce College ,Ahmadabad,
Loknad B. Ed. College ,Ahmadabad,
Ma Gayatri B. Ed. College ,Dohad,
Maharshi Academy of Vedic Science ,Ahmadabad,
Mahila Mahavidyalaya ,Vadodara,
Mahila Vanijya Mahavidyalaya ,Ahmadabad,
Manekchock Co-Op. Bank Arts & Mahemdabad Urban People's Co-Op. Bank Commerce College ,Kheda,
Maneklal Nanavati Law College ,Ahmadabad,
Maniba College of Eduction ,Ahmadabad,
M. B. Commerce and G. M. N. Arts College ,Gandhinagar,
M. B. Patel Rashtrabhasha Vinayan Aur Vanijya Mahavidyalaya ,Ahmadabad,
M. D. Patel College of Education (M. Ed.) ,Gandhinagar,
M. D. Shah Commerce & B. D. Patel Arts College ,Kheda,
M. G. Science Institute ,Ahmadabad,
M. M. Gandhi Arts & Commerce College ,Panch Mahals,
Motilal Nehru Law College ,Ahmadabad,
M. P. Arts & M. H. Commerce College for Women ,Ahmadabad,
M. S. Bhagat and C. S. Sonawala Law College ,Kheda,
MUNI SEVA ASHRAM COLLEGE OF NURSING ,Panch Mahals,
M. & V. Arts and Commerce College ,Panch Mahals,
Nagar School of Optometry ,Ahmadabad,
Nalanda B. Ed. College ,Kheda,
National College of Commerce ,Ahmadabad,
National Institute of Mass Communication and Journalism ,Ahmadabad,
National Institute of Occupational Health ,Ahmadabad,
Navajagruti Arts and Commerce College for Women ,Anand,
Navgujarat College of Computer Application ,Ahmadabad,
Navjivan Arts and Commerce College ,Dohad,
Navjivan Science College ,Dohad,
Navnitlal Ranchhodlal Institute of Business Administration ,Ahmadabad,
N. C. Bodiwala & Prin. M. C. Desai Commerce College ,Ahmadabad,
Neeldeep College of Commerce ,Ahmadabad,
New L. J. Commerce College ,Ahmadabad,
N. M. Zala & G. N. Zala Arts & Commerce College ,Ahmadabad,
Parekh Brothers Science College ,Kheda,
Parth College of Education ,Ahmadabad,
Parul Arogya Seva Mandal Ahmedabad Physiotherapy College ,Ahmadabad,
Parul Arogya Seva Mandal Physiotherapy College ,Vadodara,
Parul Institute of Business Administration ,Vadodara,
Patel J. B. R. Arts,Gujarat,
P. D. Pandya Institute of Computer Application ,Ahmadabad,
P. D. Pandya Mahila Commerce College ,Ahmadabad,
Physical Research Laboratory ,Ahmadabad,
PIONEER BSC NURSING COLLEGE ,Panch Mahals,
Pioneer Physiotherapy College ,Vadodara,
P. P. Chauhan Institute of Computer Application ,Panch Mahals,
Prakash College of Education ,Ahmadabad,
President College of Education ,Gandhinagar,
Prin. M. C. Shah Commerce College ,Ahmadabad,
P. T. Arts and Commerce College ,Ahmadabad,
R. B. Sagar College of Education ,Ahmadabad,
R. C. College of Commerce ,Ahmadabad,
R. G. Shah Science College ,Ahmadabad,
R. H. Patel Arts & Comm. College ,Ahmadabad,
R. J. Tibrewal Commerce College ,Ahmadabad,
RMT Group Educational Charitable Trust BBA College ,Ahmadabad,
Rudra College of Business Administration (BBA) ,Ahmadabad,
Sad Guru B. Ed. College ,Ahmadabad,
Sahajanand College of Education,Gujarat,
Sahajanand College of Nursing ,Gandhinagar,
Sahjanand B. Ed. College,Gujarat,
(Samarpan) Arts and Commerce College ,Gandhinagar,
Samarth College of Education ,Vadodara,
Sanskar Bharti B. Ed. College ,Vadodara,
Saraspur Arts & Commerce College ,Ahmadabad,
Saraswati B. Ed. College ,Gandhinagar,
Sardar Patel B. Ed. College ,Panch Mahals,
SARDAR PATEL B ED COLLEGE (FOR WOMEN) ,Ahmadabad,
Sardar Patel Institute of Economics & Social Research ,Ahmadabad,
SARDAR PATEL M ED COLLEGE ,Ahmadabad,
Sarvodaya Charitable Trust M.Ed. College ,Panch Mahals,
Sarvodaya College of Education ,Panch Mahals,
Sarvoday College of Education ,Gandhinagar,
Scan Point Education & Rersearch Institute ,Ahmadabad,
S. C. A. Patel Arts College ,Vadodara,
S. D. Arts & B. R. Commerce College ,Gandhinagar,
S. D. Patel B. Ed. College ,Vadodara,
Secondary Teacher's Training College ,Kheda,
Shah C. K. Municipal Commerce College ,Gandhinagar,
Shah K. S. Arts and V. M. Parekh Commerce College ,Kheda,
SHANTINIKETAN NURSING COLLEGE ,Gandhinagar,
Sharda Adhyapan Mandir B.Ed. College ,Gandhinagar,
SHARDA NURSING COLLEGE,Gujarat,
SHASHIKALA AND DHANSUKHLAL DADARWALA NURSING COLLEGE ,Dohad,
Sheth B. J. Inst. of Learning & Research ,Ahmadabad,
Sheth C. L. Commerce College ,Ahmadabad,
Sheth C. N. GBTC B.Ed. (Basic) College ,Ahmadabad,
Sheth L. H. Science College ,Gandhinagar,
Sheth M. N. C. College of Education ,Vadodara,
Sheth P. T. Arts & Science College ,Panch Mahals,
Sheth T. C. Kapadia Arts & Commerce College ,Vadodara,
Shivrath Centre of Excellence in Clinical Research ,Ahmadabad,
Shree B. K. Patel Arts and Smt. L. M. Patel Commerce College ,Vadodara,
Shree J. L. K. Kotecha Arts & S. H. Gardi Commerce College ,Panch Mahals,
Shree Narayan College of Commerce ,Ahmadabad,
SHREY INSTITUE OF NURSING AND ALLIED SCIENCES ,Ahmadabad,
Shri Chimanbhai Patel Institute of Business Administration ,Ahmadabad,
Shri Chimanbhai Patel Institute of Computer Applications ,Ahmadabad,
Shri Divyajeevan Samskrutik Sangh ,Ahmadabad,
Shri D. M. Patel Arts & Shri S. S. Patel Commerce College ,Anand,
Shri Gayatri College of Education ,Ahmadabad,
Shri H. K. Arts College ,Ahmadabad,
Shri H. K. Commerce College ,Ahmadabad,
Shri Janki Vallabh Arts And Shri M. S. Patel Commerce College ,Vadodara,
Shri K. G. Patel College of Education ,Anand,
Shri K. K. Arts and Commerce College ,Ahmadabad,
Shri K. L. Swadhyaya Mandir ,Ahmadabad,
Shri L. D. Bharatiya Sanskruti Vidya Mandir ,Ahmadabad,
Shri L. V. Upadhyay (Sabarmati) Arts & Commerce College ,Ahmadabad,
Shri. M. C. Rathva Arts College ,Vadodara,
Shri M. D. Patel College of Education ,Gandhinagar,
Shri M. N. Shukla College of Education ,Ahmadabad,
Shri M. R. Amin B. Ed. College ,Gandhinagar,
Shri Muktajivan Swamibapa Kelvani Mandal Sanchalit Arts College ,Panch Mahals,
Shri Natvarsinhji Arts & Science & Shri S. G. Patel Commerce College ,Vadodara,
Shri N. K. Mehta & Smt. M. F. Dani Arts College ,Panch Mahals,
Shri P. H. Goswami Municipal Arts & Science College ,Gandhinagar,
Shri P. K. Chaudhari Mahila Arts College ,Gandhinagar,
Shri P. N. Pandya Arts,Gujarat,
Shri Ram Charitable Trust B. Ed. College ,Kheda,
Shri R. K. Parikh Arts & Science College ,Anand,
Shri R. P. Anada College of Education ,Anand,
Shri R. P. Arts,Gujarat,
Shri Sahajanand Arts & Commerce College ,Ahmadabad,
Shri Sahajanand Vanijya Mahavidyalaya ,Ahmadabad,
Shri Sarvajanik College of Education ,Panch Mahals,
Shri Sarvajanik Commerce College ,Panch Mahals,
Shri S. D. Patel Arts & C. M. Patel Commerce College ,Anand,
Shri S. G. Rao College of Teacher Education ,Gandhinagar,
Shri S. P. Patel Arts College ,Panch Mahals,
Shri S. R. Bhabhor Arts College ,Dohad,
Shri Swaminarayan Arts College ,Ahmadabad,
Shri Tejendraprasadji Swaminarayan Arts College ,Panch Mahals,
Shri Umiya College of Education ,Ahmadabad,
Shri Umiya KVC Education Trust BBA College ,Ahmadabad,
Shri Vitthalbhai I. Patel College of Eduction ,Ahmadabad,
Shubham Institute of Nursing Science & Research Center ,Ahmadabad,
Siddharth Law College ,Gandhinagar,
Sigma Institute of Physiotherapy ,Vadodara,
Sir L. A. Shah Law College ,Ahmadabad,
SKUB Arts & Smt N. C. Zaveri Commerce College ,Vadodara,
SKUM COLLEGE OF NURSING ,Ahmadabad,
S. L. U. Arts & H. P. T. Commerce College for Women ,Ahmadabad,
S. M. Patel Institute of Commerce ,Ahmadabad,
Smt. A. P. Patel Arts & Late Shri N. P. Patel Commerce College ,Ahmadabad,
Smt. B. C. J. College of Education ,Anand,
Smt. B. C. J. College of Education (M. Ed.) ,Anand,
Smt. Champaben Bhagat Education Trust B.Sc. (Fire & Safety) College ,Ahmadabad,
Smt. C. R. Gardi Arts College ,Panch Mahals,
Smt. H. C. Patel (Kandari) Arts and Commerce College ,Vadodara,
Smt. K. C. M. Shah B. Ed. College ,Panch Mahals,
Smt. Laxmiben & Chimanlal Mehta Arts College ,Ahmadabad,
Smt. M. K. Sanghvi Homeopathic Medical College ,Vadodara,
Smt. M. N. K. Dalal Education College for Women ,Ahmadabad,
Smt. N. H. L. Municipal Medical College ,Ahmadabad,
Smt. R. B. Patel Arts & Commerce College ,Ahmadabad,
Smt. R. D. Shah Arts & Smt. V. D. Shah Commerce College ,Ahmadabad,
Smt. Sadguna C. U. shah Arts College for Girls ,Ahmadabad,
Smt. Santokben Shantilal Mohanlal Patel B. Ed. College ,Gandhinagar,
Smt. S. B. Patel Arts & Shri R. N. Amin Com. College ,Kheda,
Smt. S. C. P. F. Commerce College ,Vadodara,
Smt. S. I. Patel Ipcowala College of Commerce ,Anand,
Smt. S. I. Patel Ipcowala College of Education ,Anand,
Smt. S. N. Patel B. Ed. College ,Ahmadabad,
SMT SUSHILABEN P PATEL COLLEGE OF EDUCATION,Gujarat,
Smt. Sushilaben Ramniklal Mehta Arts College ,Ahmadabad,
Smt. T. J. Patel English Medium Commerce College ,Kheda,
Smt. Ullasben Gordhandas College of Education ,Ahmadabad,
Som-Lalit College of Commerce ,Ahmadabad,
Som Lalit College of Education ,Ahmadabad,
Som-Lalit Institute of Business Administration ,Ahmadabad,
Som-Lalit Institute of Computer Application ,Ahmadabad,
Space Application Centre,Gujarat,
St. Xavier's College ,Ahmadabad,
Suresh Brahmkumar Bhatt,Gujarat,
S. V. Arts College ,Ahmadabad,
S. V. Commerce College ,Ahmadabad,
S. V. Vanijya Mahavidyalaya ,Ahmadabad,
The Mahemdabad Education Society B. Ed. College ,Kheda,
The Sandipani Shikshan Mahavidyalay ,Ahmadabad,
Uma Arts & Nathiba Commerce Mahila College ,Gandhinagar,
Umiya B. Ed. College for Women ,Gandhinagar,
Umiya (Shri M. P. & B. A. Patel,Gujarat,
U. N. Mehta Institute of Cardiology & Research Centre ,Ahmadabad,
U. T. S. Mahila Arts College ,Kheda,
VADODARA DESIGN ACADEMY SCHOOL OF ARCHITECTURE ,Panch Mahals,
Vaidik Dental College and Research Centre ,Daman,
Vaidya Shri M. M. Patel Education College ,Ahmadabad,
Vanvasi Sewa Samaj B. Ed. College ,Vadodara,
Varahi Education College ,Ahmadabad,
Veena Singhi College of Nursing ,Ahmadabad,
Virpur Mahila Utkarsh B. Ed. College for Girls ,Kheda,
Vision College of Education ,Ahmadabad,
Vivekanand College of Arts ,Ahmadabad,
Vivekanand College of Commerce ,Ahmadabad,
Vivekanand College of Education ,Ahmadabad,
Vivekanand College of Law ,Ahmadabad,
Vivekanand Vanijya Mahavidyalaya ,Ahmadabad,
Xaviers Institute of Computer Application ,Ahmadabad,
Y. S. Arts & K. S. S. Commerce College ,Dohad,
Biogas Research Unit & Microbiology,Gujarat,
Centre for Studies on Rural Management,Gujarat,
Hindi Shiksha Mahavidyalaya,Gujarat,
Mahadev Desai College of Physical Education,Gujarat,
Mahadev Desai Gram Seva Mahavidyalaya (for Boys),Gujarat,
Mahadev Desai Gram Seva Mahavidyalaya (For Girls),Gujarat,
Mahadev Desai Samaj Seva Mahavidyalaya,Gujarat,
Shikshan Mahavidyalaya (College of Education),Gujarat,
B202 Amareshwar Degree College,Karnataka,
B203 B.V.B Degree Colleg,Karnataka,
B204 C.B Degree College,Karnataka,
B205 Govt First Grade Degree College,Karnataka,
B206 Karnataka Arts Science & Commerce Degree College,Karnataka,
B207 S.B.C & S.V College,Karnataka,
B208 S.S.K.B Degree College,Karnataka,
B209 Basaweshwara College of Education Bidar ,Bidar,
B213 Methodist First Grade Degree College,Karnataka,
B214 Shri Siddharameshwara Degree College Kamalnagar ,Bidar,
B218 Dr Ambedkar Degree College,Karnataka,
B219 C S M Degree College Bhalki ,Bidar,
B220 RRKS Science College Bidar ,Bidar,
B221 Al-Ameen First grade Degree College Bidar ,Bidar,
B222 Kaviratna Kalidas Degree College Bidar ,Bidar,
B223 Shree Guru Ayyappa Swamy Degree College Chitguppa ,Bidar,
B224 Siddhartha First Grade college Bidar ,Bidar,
B225 DR B R AMBEDKAR FIRST GRADE COLLEGE ,Bidar,
B231 C E S Degree College Mannaekheli ,Bidar,
B232 A I M E S Degree College Bidar ,Bidar,
B233 Rajiv Gandhi First Grade Degree College Basavakalyan ,Bidar,
B235 Bodhi Vriksha Degree College Humnabad ,Bidar,
B238 Gurunanak Dev Science & Commerce College Bidar ,Bidar,
B241 Sharanabasweshwar College of Mgmt Basavakalyan ,Bidar,
B242 Doddappa Appa B C A Degree College Basavakalyan ,Bidar,
B244 Gurunanak College of Education Bidar ,Bidar,
B245 K R E Society College of Education Bidar ,Bidar,
B246 I E S College of Education Bidar ,Bidar,
B247 Vidyakendra's Shantiniketan College of Education Bidar ,Bidar,
B248 Hallapa Kote College of Education Bidar ,Bidar,
B249 Anjanadevi College of Education Humnabad ,Bidar,
B250 H K D E College of Education Humnabad ,Bidar,
B251 CMM College of Education,Karnataka,
B252 Doddappa Appa College of Education Basavakalyan ,Bidar,
B253 Dr B.R Ambedkar College of Physical Education Humnabad ,Bidar,
B254 Govind Rao Mulay College of Education Aurad ,Bidar,
B254 Rural B.Ed. College Aurad (B) ,Bidar,
B255 Noor College of Education Bidar ,Bidar,
B257 Sri Dattagiri Maharaj College of Education Bidar ,Bidar,
B258 JAI JYOTHI EDUCATION SOCIETY’S COLLEGE OF PHYSICAL EDUCATION ,Bidar,
B260 Goutham College of Education Bidar ,Bidar,
B262 Govt First Grade Degree College,Karnataka,
B263 Govt First Grade Degree College,Karnataka,
B264 Govt First Grade Degree College,Karnataka,
B265 Govt First Grade Degree College,Karnataka,
B266 Govt First Grade Degree College,Karnataka,
B267 Govt First Grade Degree College,Karnataka,
B268 Govt First Grade Degree College,Karnataka,
B271 Vidya Vikas MSW College Bidar ,Bidar,
B274 K R E M ED COLLEGE ,Bidar,
B275 Rajeev Gandhi College of Education Bidar ,Bidar,
B276 Shantivardhak College of Education Bidar ,Bidar,
B277 Jasmine College of Education Bidar ,Bidar,
B277 Smt. Laxmibai Kamthane College of Education ,Bidar,
B278 Indira Priyadarshini College of Education Basavakalyani ,Bidar,
B283 Sri Satyam B.C.A College Bidar ,Bidar,
B285 Sri Om Siddi Vinayaka B.C.A Degree College Bidar ,Bidar,
B286Jija Mata B.C.A Degree College Bhalki ,Bidar,
B287 S.P M.Ed College Humnabad ,Bidar,
B288 Noor M.Ed College Bidar ,Bidar,
B290 Shri Yellalingeshwar College of Education Bidar ,Bidar,
B293 Dr Prashant Marvetty B.B.M College Bidar ,Bidar,
B294 Islamia Arts College Basavakalyan ,Bidar,
B295 HARALAYYA ARTS DEGREE COLLEGE ,Bidar,
B297 Shri Gurupranna B.C.A Degree College Bidar ,Bidar,
B298 Basavateerth Degree College Hallikhed ,Bidar,
B299 Indian Education Society's M.Ed College Bidar ,Bidar,
B300 Allamprabhu B.Ed College talawad(k) ,Bidar,
B301 Sahil B.Ed College Chidri(Bidar) ,Bidar,
B302 Siddarth College Of Education Bhalki ,Bidar,
B304 Global College of Education Bidar ,Bidar,
B305 Manjeera College of Education Bidar ,Bidar,
B307 SARVODAYA DEGREE COLLEGE ,Bidar,
B309 JASMIN DEGREE COLLEGE ,Bidar,
B310 SARASWATHI BCA DEGREE COLLEGE,Karnataka,
B311 IMPERIAL FIRST GRADE COLLEGE,Karnataka,
B312 V K INTERNATIONAL ARTS COLLEGE,Karnataka,
B313 SRI SAINATH COMMERCE COLLEGE,Karnataka,
C101 Doddappa Appa Institute of Mgmt (MBA) Gulbarga ,Gulbarga,
C289 Siddharth College of Education Chincholi ,Gulbarga,
C301 H K E S Degree College Aland ,Gulbarga,
C303 Govt Arts College Gulbarga ,Gulbarga,
C305 Govt First Grade Degree College Yadgir ,Gulbarga,
C307 M S I Degree College Gulbarga ,Gulbarga,
C308 N V Degree College Gulbarga ,Gulbarga,
C309 S.P & J.M.B College Shahapur ,Gulbarga,
C310 S.B College of Arts Gulbarga ,Gulbarga,
C311 S.B College of Commerce Gulbarga ,Gulbarga,
C312 S.B College of Science Gulbarga ,Gulbarga,
C313 S.S Margo Degree College Shahabad ,Gulbarga,
C319 Dr B R Ambedkar College Gulbarga ,Gulbarga,
C320 Govt F G Degree College,Karnataka,
C321 B.Shyamsundar College of Phy Education Gulbarga ,Gulbarga,
C324 SMT CHINAMMA BASAPPA PATIL DEGREE COLLEGE ,Gulbarga,
C325 Govt First Grade College Shahapur ,Gulbarga,
C326 Mohammadi College of Education Gulbarga ,Gulbarga,
C328 Govt College of Education Gulbarga ,Gulbarga,
C329 Govt F GDegree College,Karnataka,
C330 Nrupatunga Degree College Sedam ,Gulbarga,
C332 M.M K Colege of Visual Arts Gulbarga ,Gulbarga,
C334 Jawahar College of Education Yadgir ,Gulbarga,
C335 Govt F G Degree College,Karnataka,
C338 Govt F G Degree College,Karnataka,
C339 Luqman College of Science Gulbarga ,Gulbarga,
C340 Vijaya Vidyalaya Degree College Gulbarga ,Gulbarga,
C341 National Degree College Gulbarga ,Gulbarga,
C342 Govt F G Degree College Gurumitkal ,Gulbarga,
C343 CESS Degree College Yadgir ,Gulbarga,
C344 National Evening Degree College Gulbarga ,Gulbarga,
C345 Karnataka Degree College of Arts Bankur ,Gulbarga,
C347 MAHATMA JYOTIBA PHULE DEGREE COLLEGE ,Gulbarga,
C352 Chawan Degree College Gulbarga ,Gulbarga,
C353 Govt First Grade Degree college,Karnataka,
C358 G F G Degree College Shorapur ,Gulbarga,
C360 Dr Ambedkar First Grade Degree College Rangampet ,Gulbarga,
C361 Sri Veerendra Patil First Grade Degree College Afzalpur ,Gulbarga,
C362 NAIK DEGREE COLLEGE OF ARTS WADI ,Gulbarga,
C365 Doddappa Appa MCA College Gulbarga ,Gulbarga,
C368 Jawahar Degree College Yadgir ,Gulbarga,
C369 Jawahar College of Computer Technology Yadgir ,Gulbarga,
C370 HMTSGS BCA Degree College Gulbarga ,Gulbarga,
C372 Shivram Mogha BCA Degree College Gulbarga ,Gulbarga,
C376 Sri Veeranagouda BCA Degree College Gulbarga ,Gulbarga,
C380 Shriman Dharamsingh College of Science ,Gulbarga,
C381 Abhayarathna Degree college Gulbarga ,Gulbarga,
C385 Vishveshwaraiah BCA BBM & B.T Degree College Gulbarga ,Gulbarga,
C387 National College of Education Gulbarga ,Gulbarga,
C388 Al-Badar ECT's College of Education Gulbarga ,Gulbarga,
C389 Murugharajendra B.Ed College Gulbarga ,Gulbarga,
C390 Shriman Dharmsingh College of Education Gulbarga ,Gulbarga,
C391 N V College of Education Gulbarga ,Gulbarga,
C392 KCT's College Of Education Gulbarga ,Gulbarga,
C393 Deccan College of Education Gulbarga ,Gulbarga,
C395 Aryan College of Education Gulbarga ,Gulbarga,
C396 Karnataka College Of Education Rangampet ,Gulbarga,
C397 Basaweshwar College Of Education Jewargi ,Gulbarga,
C399 Sri Balaji Govt First Grade Degree college Saidapur ,Gulbarga,
C402 Don BosCo College of Education Yadgir ,Gulbarga,
C403 Ganga Parameshwari College of Education Chittapur ,Gulbarga,
C404 GuruShantappa Jawali College of Education Pattan ,Gulbarga,
C405 Motherteresa College Of Education Gulbarga ,Gulbarga,
C406 SB College of Education Gulbarga ,Gulbarga,
C407 Taj College Of Education Gulbarga ,Gulbarga,
C408 Hingulambika College of Education Gulbarga ,Gulbarga,
