start_month,start_year,end_month,end_year,duration_in_months,company_name,designation,pos
10,2002,9,2003,11,Senior Software Engineer,Ishoni Networks,pos6
3,2002,10,2002,7,Member Technical - software development,U&I system Design,pos7
8,2001,12,2001,4,Systems Engineer,Sanware Storage Solutions,pos8
1,2000,8,2001,19,Software Engineer,Intoto Software (http://www.intoto.com),pos9
2,2018,3,2019,13,Senior Software Engineer,Bloomberg LP,pos0
8,2016,3,2019,31,R&D software developer,Mentor Graphics,pos1
1,2016,5,2016,4,Performance Engineering intern,The MathWorks,pos2
5,2015,8,2015,3,Software Development Intern,Zen-Tinel,pos3
2,2014,7,2014,5,Senior Software Engineer,Honeywell Technology Solutions, Inc.,pos4
5,2012,12,2013,19,Engineer I,Cisco,pos5
7,2011,5,2012,10,Software Engineer,HCL Technologies,pos6
1,2011,6,2011,5,Engineering Intern,Sakhatech Information Systems Pvt. Ltd,pos7
6,2017,3,2019,21,Software Development Engineer,Amazon,pos0
6,2016,8,2016,2,Software Engineer Intern,Aruba, a Hewlett Packard Enterprise company,pos1
7,2013,7,2015,24,Software Engineer,Robert Bosch Engineering and Business Solutions Private Limited,pos2
5,2012,7,2012,2,Intern,Ericsson India Ltd,pos3
9,2016,10,2018,25,Senior Software Engineer,GE Digital,pos0
1,2015,9,2016,20,Sr. Software Developer,Deloitte,pos1
3,2014,12,2014,9,Technical Lead,Samsung R&D Institute India - Bangalore,pos2
3,2012,2,2014,23,Lead Engineer,Samsung R&D Institute India - Bangalore,pos3
3,2010,2,2012,23,Senior Software Engineer,Samsung R&D Institute India - Bangalore,pos4
5,2007,7,2007,2,Internship,Tata Consultancy Services,pos5
12,2014,3,2019,51,Technical Architect,Cambium Networks,pos0
5,2010,12,2014,55,Technical Lead,Samsung R&D Institute India,pos1
10,2008,5,2010,19,Software Engineer,Emerson Network Power,pos2
4,2007,10,2008,18,Member Technical staff,Ikanos Communications,pos3
9,2014,2,2016,17,Senior  Software Engineer-Embedded Systems,Unigen India Pvt. Ltd.,pos0
7,2013,8,2014,13,Senior Software Engineer-Embedded Systems,Overture Networks,pos1
4,2011,7,2013,27,Software Engineer (Embedded Systems),Microchip Technology,pos2
6,2009,3,2011,21,Senior Software Engineer - Embedded systems,NextBiT Computing Pvt. Ltd,pos3
7,2008,5,2009,10,Software Engineer - Embedded systems,Gaian Solutions India Pvt. Ltd,pos4
12,2007,6,2008,6,Project Trainee,DEPIK Technologies,Hyderabad,pos5
1,2014,5,2015,16,Associate Software Engineer,Robert Bosch Engineering and Business Solutions,pos0
1,2013,3,2013,2,Intern- Hardware Design,Bosch Limited,pos1
1,2012,3,2012,2,Intern- VB Application Development,Robert Bosch Automotive Electronics India Ltd,pos2
4,2018,3,2019,11,Professor,KS Institute Of Technology,pos0
6,2010,3,2019,105,Board Member,Altima Technologies,pos1
6,2017,3,2018,9,Mentor Technology,Cavisson Systems, Inc.,pos2
11,2010,5,2017,78,Professor,PES University,pos3
12,2014,7,2016,19,Principal Engineer,Startup Company in Smart Devices,pos4
1,2008,10,2010,33,VP Engg (Applications & Services),Kirusa Inc,pos5
10,2000,2,2002,16,Director of Engg,Abeona Networks,pos6
8,1998,10,2000,26,Director of Engg,Savera Systems,pos7
11,2010,3,2019,100,Technology Consultant and Trainer,-,pos8
4,2010,10,2010,6,Consultant,-,pos9
1,2017,3,2019,26,Engineering Manager,Facebook,pos0
2,2012,8,2013,18,Senior Software Engineer,F5 Networks,pos1
9,2004,1,2012,88,Senior Software Engineer,Microsoft Corporation,pos2
6,1999,8,2002,38,Senior Software Engineer,Hughes Software Systems,pos3
6,2011,9,2013,27,Senior Software Developement Engineer · Bangalore, India,Hewlett-Packard - R&D Division,pos0
2,2010,5,2011,15,Software Developement in LTE / PGW - 4G in Linux Environment,Aricent,pos1
6,2007,1,2010,31,Software Development Consultant in Routing & Switching protocols,Hewlett Packard Enterprise,pos2
11,2016,3,2019,28,Apache Contributor,The Apache Software Foundation,pos0
7,2016,3,2019,32,Big Data Solutions Engineer,phData,pos1
12,2013,7,2016,31,Senior Big Data Consultant,Third Eye Consulting Services & Solutions LLC.,pos2
1,2015,3,2015,2,Big Data Consultant,Gimmie.io,pos3
2,2013,1,2014,11,Big Data Developer,Positive Bioscience,pos4
12,2011,2,2013,14,Software Developer (Hadoop),PointCross,pos5
5,2016,8,2016,3,Software Engineering Intern,Salesforce,pos0
3,2016,4,2016,1,Graduate Teaching Assistant for Text Analytics,Carnegie Mellon University,pos1
7,2012,5,2014,22,Software Developer,SAP,pos2
2,2016,6,2019,40,Software Architect,PhonePe,pos0
1,2015,2,2016,13,Technical Architect,Ola (ANI Technologies Pvt Ltd),pos1
4,2013,1,2015,21,Architect,Flipkart.com,pos2
4,2012,4,2013,12,Software Development Engineer III (SDE III),Flipkart.com,pos3
6,2011,4,2012,10,Product Architect,SunGard,pos4
8,2008,6,2011,34,Technical Specialist,SunGard,pos5
4,2006,4,2008,24,Senior/Principle Software Engineer,SunGard,pos6
10,2006,6,2007,8,Software Engineer,SunGard,pos7
3,2004,9,2006,30,Software Engineer,Wipro Technologies,pos8
9,2014,3,2019,54,Senior Associate,Cognizant Technology Solutions,pos0
6,2012,8,2014,26,Software Engineering Sr. Analyst,Accenture,pos1
1,2012,6,2012,5,Senior software Developer,Sky Tech,pos2
8,2008,1,2012,41,Software Developer,Connectiva Systems,pos3
3,2015,3,2019,48,Senior Hadoop Consultant,Zurich Insurance Company Ltd,pos0
5,2013,2,2015,21,Hadoop Consultant,NetApp,pos1
1,2017,3,2019,26,Software Professional,_,pos0
10,2015,1,2017,15,Solution Architect,Walker Digital Table Systems, LLC,pos1
12,2010,10,2015,58,Team Lead,Objective Systems Integrators,pos2
12,2009,12,2010,12,Team Lead,HCL Technologies,pos3
12,2006,12,2009,36,Software Engineer,Teradata,pos4
1,2005,12,2006,23,Software Engineer,Daffodil Software Ltd.,pos5
7,2018,3,2019,8,Big Data - Architect,Exadatum Software Services Pvt. Ltd.,pos0
9,2018,3,2019,6,Organizer & Speaker,Big-Data-AI-Pune-Meetup-Experience-Speaks,pos1
1,2015,8,2018,43,Co-Organizer & Speaker,Big Data Meetup - Pune Chapter,pos2
10,2017,11,2017,1,Assistant Guest Lecturer,Humber College,pos3
7,2017,11,2017,4,Senior Software Engineer-Big Data & Back End,AdPushup Inc,pos4
11,2016,10,2017,11,Author,Packt,pos5
5,2015,6,2017,25,Software Engineer - Big Data & Product Development,DataMetica Solutions Private Limited,pos6
3,2013,3,2014,12,Ecell -College Representative,Indian Institute of Technology, Bombay,pos7
9,2017,3,2019,18,Principal Engineer , Global Digital Analytics Architect,ABB,pos0
12,2015,8,2017,20,Lead Big Data Solution Architect - AVP,Genpact Headstrong Capital Markets,pos1
3,2005,10,2006,19,Sr.Software developer - OWX,Indecomm Global Services,pos2
7,2002,3,2005,32,Programmer Analyst,Ken groups of companies								         India,pos3
5,2000,7,2002,26,SOFTWARE DEVELOPER,Amoeba Telecom - Incident Management,pos4
1,2015,3,2019,50,UI/UX Designer,Self Employed,pos0
1,2014,1,2015,12,User-Experience Designer,Mu-Sigma,pos1
1,2013,1,2014,12,Internship,JDA Software,pos2
1,2012,1,2013,12,Summer Internship,RITES,pos3
1,2015,3,2019,50,Sr. Team Lead UI/UX Designer,Cardekho.com (Girnar Software Pvt. Ltd.),pos0
1,2013,1,2014,12,Product Designer,HMS Infotech,pos1
1,2013,1,2015,24,UI-UX Designer,Rai University,pos2
1,2008,1,2013,60,Team Lead UI Designer / Developer,Team Lead UI Designer / Developer,pos3
1,2006,1,2008,24,Graphic Designer / Web Designer,Open Access Technology India,pos4
3,2019,3,2019,0,Founder & UX Consultant/Strategist,www.prismicreflections.com,pos0
1,2012,1,2016,48,Senior UI Designer,Oracle,pos0
1,2010,1,2012,24,User Experience Designer,Wolfram Research,pos1
1,2009,1,2010,12,Strategic Interaction Design Intern,Whirlpool,pos2
1,2009,1,2010,12,User Experience Designer,Emerging Scholars,pos3
3,2019,3,2019,0,Design Lead,Qubole,pos4
1,2016,1,2017,12,Lead Designer User Experience,Typeset,pos0
1,2016,3,2019,38,Lead Designer - User Experience & Interfaces,NiYO Solutions,pos1
1,2015,1,2016,12,Lead Designer User Experience,Samplytics Technologies,pos2
1,2015,1,2016,12,Independent Consultant - UX / UI,Eatlo,pos3
1,2013,1,2015,24,Lead Designer,IdeaBox Tech Ventures,pos4
1,2012,1,2013,12,Founding Partner,22stories,pos5
1,2011,1,2012,12,Content Specialist,Whacked Out Media Pvt. Ltd.,pos6
1,2007,1,2010,36,Network Engineer,Cognizant Technology Solutions,pos7
1,2015,3,2019,50,Product Manager,Devmode IT Solutions,pos0
1,2014,1,2015,12,Sr. Usability Specialist- R & D Mobility,Syntel,pos1
1,2013,1,2014,12,UX Consultant / Principal Designer,Deepraj Softwares Pvt.,pos2
1,2005,1,2013,96,Interaction / Tech Lead - Web/UI,PYRAMID IT CONSULTING,pos3
1,2001,1,2004,36,Graphic Designer Faculty,Wigan  Leigh College India,pos4
1,2013,1,2014,12,UI/UX Designer,AtticTV,pos0
1,2011,3,2019,98,UI/UX Designer,Freelance Designer,pos1
1,2015,1,2017,24,UX designer,Dunst Consulting,pos0
1,2012,3,2019,86,Freelance UX Designer,Self Employed,pos1
1,2012,1,2017,60,UX designer,Cybersurf India Pvt.,pos2
1,2012,3,2019,86,Independent User Experience/Interaction Designer,zalak.in,pos3
1,2011,1,2012,12,Senior Interaction Designer,infoedge india,pos4
1,2011,1,2012,12,Design Intern,Hewlett-Packard,pos5
1,2007,1,2009,24,Software Engineer,Infosys Technologies,pos6
3,2019,3,2019,0,UX Designer,VrdMob,pos7
1,2007,1,2009,24,Software Engineer,Infosys Technologies,pos8
3,2019,3,2019,0,Employee,HP,pos9
3,2019,3,2019,0,Employee,Infosys Technologies,pos10
3,2019,3,2019,0,Employee,Infosys Technologies,pos11
3,2019,3,2019,0,Employee,Nogle Tech (aka floost.com),pos12
3,2019,3,2019,0,Employee,Gradeup,pos13
3,2019,3,2019,0,Employee,InfoEdge,pos14
1,2018,3,2019,14,UI/UX designer,Spinach Studios,pos0
1,2016,1,2017,12,UI/UX designer,Crive,pos1
1,2015,1,2016,12,Intern,Times Internet,pos2
1,2017,3,2019,26,UX Designer,Zenoti,pos0
1,2016,1,2017,12,Interaction Designer,Mutual Mobile,pos1
1,2015,1,2016,12,Design Intern,Think Design,pos2
1,2014,1,2016,24,Teaching Assistant,PDPM Indian Institute of Information Technology Design and Manufacturing Jabalpur,pos3
4,2018,3,2019,11,Core committer,Mattermost,pos0
6,2017,5,2018,11,UI/UX Lead,Dataglen,pos1
1,2014,4,2017,39,Front-end engineer,TCS Innovation Labs,pos2
11,2013,1,2014,2,embedded systems tester,TCS,pos3
6,2012,8,2012,2,Developer,Honeywell,pos4
11,2016,3,2019,28,Software Programmer,Dell EMC,pos0
7,2016,10,2016,3,Full Stack Development,MobStac,pos1
6,2012,5,2014,23,Software Engineer,MasterCard,pos2
5,2017,3,2019,22,Web Application Development Team Lead,iPlatform,pos0
1,2007,3,2019,146,Freelance / Front-end Web developer,Reme Le Hane,pos1
12,2015,4,2017,16,Web Applcation Developer,Global Kinetic,pos2
3,2014,11,2015,20,Front-end Web Developer,TAG Worldwide,pos3
6,2011,3,2014,33,Full stack Web Developer,Electric Heart Design,pos4
9,2009,5,2011,20,Web Developer - CEO,Cyburbia,pos5
6,2006,1,2009,31,Web Developer - CEO,RJ Designs,pos6
9,2014,3,2019,54,Team Lead UI/UX Designer,iHub Technologies,pos0
6,2014,8,2014,2,Contract Web Designer,Eyecatch Advertising Adency,pos1
6,2013,5,2014,11,UI / UX Designer,Viewshadz Enterprise Solutions,pos2
6,2011,5,2014,35,Contract Graphic Designer,Insights Mentoring Services Pvt. Ltd.,pos3
6,2010,5,2013,35,Freelance Web Designer,Webomatic Technologies Pvt. Ltd.,pos4
4,2018,3,2019,11,C# .NET Developer,Headforwards,pos0
9,2015,3,2019,42,Technical Reviewer,Packt Publishing,pos1
7,2015,3,2019,44,Technical Expert,HackHands,pos2
6,2015,3,2019,45,SitePoint Ambassador,SitePoint,pos3
3,2015,3,2019,48,Co-Founder & Consultant,Cloudroit,pos4
10,2014,3,2019,53,Web Application Architect,Scube Software Solutions Ltd,pos5
1,1999,3,2019,242,Solutions Architect,PraveenTech Research Labs,pos6
9,2016,4,2018,19,User Experience Engineering Analyst,Accenture,pos7
11,2015,4,2018,29,Web Developer Analyst,Accenture UK,pos8
11,2016,2,2017,3,Software Developer,Sky,pos9
8,2015,8,2015,0,Software Development Engineer,Universal Business Team,pos10
6,2015,7,2015,1,Software Developer,SchoolPod (BehaviourWatch),pos11
12,2014,2,2015,2,Web Application Architect,Find Your Piso,pos12
6,2014,2,2015,8,Growth Hacker,ParticiPoll Ltd.,pos13
7,2013,9,2013,2,Super Techies Contestant,Capgemini,pos14
6,2013,8,2013,2,Front End Architect,Campus Commune,pos15
11,2010,8,2013,33,Research Scientist in Front End Engineering,TCS Innovation Labs,pos16
2,2011,5,2013,27,Front End Engineer,TCS Innovation Labs,pos17
1,2012,6,2012,5,ImagineCup,Microsoft,pos18
1,2011,4,2011,3,The Great Mind Challenge,IBM,pos19
11,2010,1,2011,2,Assistant Systems Engineer - Trainee,Tata Consultancy Services,pos20
1,1999,1,2011,144,Chief Executive Officer & Managing Director,PraveenTech Research Labs,pos21
7,2010,11,2010,4,Front End & HTML5 Developer,Tata Consultancy Services,pos22
6,2010,6,2010,0,Project Associate,R.M.D. Engineering College,pos23
6,2009,6,2009,0,Student Intern,Ashok Leyland,pos24
6,2007,6,2009,24,Student Partner,Microsoft,pos25
7,2008,8,2008,1,Student Intern,CS Industries,pos26
7,2008,7,2008,0,Student Intern,Southern Railway,pos27
6,2008,6,2008,0,Student Intern,Bharat Sanchar Nigam Limited,pos28
6,2008,6,2008,0,Student Intern,BSNL,pos29
6,2007,7,2007,1,Student Intern,Hindustan Software Ltd,pos30
1,2017,3,2019,26,Software Architect,University of California, Santa Cruz,pos0
12,2013,1,2017,37,Principal Engineer,Athenahealth,pos1
10,2008,12,2013,62,Rock Star Software Engineer,Epocrates,pos2
5,1998,9,2008,124,MacOS Lead,Accom, Digital Fountain, DuMonde, Juniper Networks, Viewpoint Corp,pos3
4,1997,5,1998,13,Senior Software Designer,Microsoft,pos4
9,1994,7,1997,34,Lead UI Designer,JVC Laboratories,pos5
5,1993,5,1994,12,Senior Software & UI Designer,Communication Intelligence Corp.,pos6
8,1991,7,1992,11,Directeur Technique,NSI Santé & Substanciel,pos7
7,1988,5,1991,34,Hypercard Engineer,Apple,pos8
10,1984,6,1988,44,Apple ][ System Engineer,Apple Computer France,pos9
11,2015,3,2019,40,Interaction | UI-UX Designer,Independent Designer/ Freelance,pos0
11,2015,6,2016,7,Interaction Design Consultant,Solute TechnoLabs LLP,pos1
3,2015,10,2015,7,Interaction Designer,Cybersurf India Private Limited,pos2
9,2013,3,2015,18,Sr. Visual Designer,Cosire Design Innovation Pvt. Ltd.,pos3
5,2013,7,2013,2,Graphic Design Intern,Bounce Communication & Design Pvt. Ltd.,pos4
8,2009,10,2010,14,Product Designer,Studio ABD,pos5
5,2015,11,2015,6,Lead UI/UX Designer,Housing.com,pos0
3,2013,5,2015,26,Product Manager,Directi,pos1
7,2011,3,2013,20,Manager Design,Snapdeal,pos2
4,2010,7,2011,15,Founder,Salt Studio,pos3
8,2009,4,2010,8,Design Intern,PaGaLGuY,pos4
7,2009,9,2009,2,Design Intern,Fisheye Design,pos5
8,2005,7,2007,23,Design Manager,HCP Design, Planning & Management Pvt.Ltd.,pos6
5,2018,3,2019,10,Co-Founder / Community Builder,Design Practice,pos0
12,2014,3,2019,51,UX Speaker & Instructor,Multiple Organisations,pos1
7,2014,3,2019,56,Member,Interaction Design Foundation (IDF),pos2
12,2016,6,2018,18,Lead Product (UX) Designer,Lendingkart,pos3
5,2015,5,2016,12,Deputy General Manager / UX Designer,Jio,pos4
10,2014,4,2015,6,Interaction Designer,Sybrant Technologies (P) Ltd.,pos5
12,2013,10,2014,10,UX Consultant,Freelance, UX Research & Design, Interaction design,pos6
7,2011,12,2013,29,Research Assistant (UX Researcher),University of Trento,pos7
11,2009,7,2010,8,Lecturer at Government Polytechnic Bhavnagar,Sir B.P.T.I. Bhavnagar,pos8
12,2017,3,2019,15,Sr. UX Designer,foodpanda India,pos0
6,2017,3,2019,21,Sr. UX/UI Designer,Paisabazaar.com,pos1
6,2015,5,2017,23,UX/UI Designer,PayU Payments Private Limited,pos2
3,2012,4,2015,37,Sr. Web & Graphic Designer / 3D Artist,Knorish Frameworks,pos3
1,2011,2,2012,13,3D Artist & Graphic Designer,UNO Digital Pvt Ltd.,pos4
2,2015,3,2019,49,Head Of User Experience,Magicbricks.com,pos0
1,2013,2,2015,25,IDC Lead - XD Studio, Accenture,Accenture,pos1
7,2007,1,2013,66,Creative Director,Canvera,pos2
2,2006,7,2007,17,Lead UI Developer,newScale Software,pos3
3,2003,2,2006,35,Sr. User Interface Designer,Ariba Technologies Inc.,pos4
6,2002,5,2003,11,Creative Head,Microsoft India (Consultant),pos5
5,2001,6,2002,13,Senior Web Designer,eDynamic Softech Solution,pos6
6,1998,5,2001,35,Graphic Consultant,TSQ Webtek,pos7
3,2016,3,2019,36,UX Designer | Visual Designer,People Tech Group | Microsoft,pos0
6,2014,3,2016,21,Senior UI / UX Designer,Pinion Services Limited,pos1
9,2013,6,2014,9,Visual Designer,IMS Health,pos2
12,2011,8,2013,20,UI Designer / Visual Designer,Q 3 Solutions,pos3
3,2011,11,2011,8,UI Designer / Visual Designer,Encore India,pos4
11,2015,3,2019,40,Freelance UI/UX Designer,Freelance UI/UX Designer,pos0
8,2014,11,2015,15,UI /UX Designer,Impetus,pos1
11,2012,8,2014,21,UI Designer,Vinfotech,pos2
12,2011,10,2012,10,Webdesigner,Avalon Solution,pos3
8,2010,5,2011,9,Graphic Designer,SaiAssociates,pos4
6,2017,2,2018,8,UI/UX Designer & Front End Developer - Freelancer,Xpendablez Consultancy Services Pvt Ltd,pos0
8,2017,12,2017,4,Consultant (Freelancer) - Senior UI/UX Designer & Front End engineer,Transworld Compressor,pos1
2,2017,8,2017,6,UI/UX Designer & Front End Developer - Freelancer,Drama Theatre,pos2
11,2016,2,2017,3,UI/UX Designer & Consultant - Freelancer,EruditeOne,pos3
9,2015,10,2016,13,Sr. Associate UI/UX Designer,smartData Enterprises Inc.,pos4
5,2017,3,2019,22,Interaction Designer,Independent UX & Interaction Designer,pos0
9,2006,3,2019,150,Founder & CEO,Web2UI (Formerly Assist UI),pos1
7,2015,4,2017,21,UX and UI Head for Web and Mobile App,Pepperfry,pos2
4,2006,10,2007,18,UI / GUI Head,Debono Ltd. (Debono India Infotech),pos3
9,2004,2,2005,5,Sr. UX/UI Designer,Gamma Software Pvt. Ltd.,pos4
1,2003,8,2004,19,Jr. Designer to Design Team Lead,Intrasoft Technologies (123India.com), India's premier portal,pos5
7,2002,12,2002,5,Jr. Web Designer,Fortune Web Solutions Pvt. Ltd.,pos6
9,2011,3,2019,90,Design Teacher,Strate - Ecole de design,pos0
9,2013,3,2019,66,UX + Design Consulting (for free),SDK coaching,pos1
9,2015,5,2016,8,UX Method & Tools Teacher,ESGI, la grande école informatique à Paris de Bac à Bac+5,pos2
5,2015,5,2015,0,Interaction Design Teacher,ESSEC Business School,pos3
2,2014,11,2014,9,Guest Car HMI Professor,DYPDC Center for Automotive Research & Studies,pos4
9,2011,9,2011,0,Guest Designer - Workshop animator,ENSCI,pos5
1,2008,1,2009,12,Interaction Design Teacher,Strate - Ecole de Design,pos6
1,2007,1,2007,0,Strategic Design Manager,Decathlon,pos7
5,2016,3,2019,34,VP R&D / Director of UX, UI, HMI for Cockpits & Infotainement,Groupe PSA,pos8
1,2016,3,2019,38,IVI Project HMI Design Method Leader,Groupe PSA,pos9
11,2012,5,2017,54,OpenLab Design Manager,Groupe PSA,pos10
6,2015,5,2016,11,HMI & UX Design Leader for Autonomous Car Project,Groupe PSA,pos11
1,2011,5,2016,64,Head of User eXperience INnovation,Groupe PSA,pos12
1,2017,3,2019,26,VP Tech team lead C++,Morgan Stanley,pos0
4,2014,11,2016,31,VP, Application Developement Lead,JP Morgan Chase,pos1
4,2013,4,2014,12,VP Hands on Technical C++/Shell/Perl Developer dealing extensively with Portfolio Trading Desk,Bank of America,pos2
1,2011,1,2013,24,AVP ROLE dealing extensively with Business, offshore,Barclays Investment Bank,pos3
1,2010,1,2011,12,Senior Consultant,UBS Investment Bank,pos4
1,2008,1,2010,24,Senior Developer,Mantara,pos5
1,2006,1,2008,24,Senior Developer (Direct Access Trading),Hold Brothers On-line Investment Services, LLC,pos6
1,2006,1,2006,0,Senior Developer (Equity – Trade connectivity),Deutsche Bank,pos7
